Row,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_E01,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_E02,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_E03,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_E04,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_E05,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_E06,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_E07,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_E08,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_E09,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_E10,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_E11,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_E12,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_F01,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_F02,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_F03,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_F04,1825,1846,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_F05,1798,1819,1952,1956,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_F06,1846,1868,1983,1992,2010,2013,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_F07,2060,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_F08,1868,1890,2010,2018,2035,2039,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_F09,1878,1901,2026,2036,2054,2059,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_F10,1897,1920,2055,2069,2088,2097,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_F11,1897,1918,2053,2068,2087,2095,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_F12,1846,1865,2000,2016,2034,2045,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_G01,1813,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_G02,1787,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_G03,1794,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_G04,1758,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_G05,1773,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_G06,1758,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_G07,1836,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_G08,1827,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_G09,1890,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_G10,1844,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_G11,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_G12,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_H01,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_H02,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_H03,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_H04,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_H05,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_H06,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_H07,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_H08,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_H09,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_H10,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_H11,0,0,0,0,0,0,0,0,0
20191029_BBIprimers1_PrimerAssay_1_02_54_51Run01_H12,0,0,0,0,0,0,0,0,0
