project_id,file_name,relative_time,height,prominence,peak_count,peak_pos,normalized_signal1,normalized_signal2,normalized_signal3,normalized_signal4,normalized_signal5,normalized_signal6,normalized_signal7,normalized_signal8,normalized_signal9,normalized_signal10,normalized_signal11,normalized_signal12,normalized_signal13,normalized_signal14,normalized_signal15,normalized_signal16,normalized_signal17,normalized_signal18,normalized_signal19,normalized_signal20,normalized_signal21,normalized_signal22,normalized_signal23,normalized_signal24,normalized_signal25,normalized_signal26,normalized_signal27,normalized_signal28,normalized_signal29,normalized_signal30,normalized_signal31,normalized_signal32,normalized_signal33,normalized_signal34,normalized_signal35,normalized_signal36,normalized_signal37,normalized_signal38,normalized_signal39,normalized_signal40,normalized_signal41,labels
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A04,548,0.192144333559286,0.192144333559286,4,4,0.00142258912117363,0.000503058815851999,0,0.00117590782910893,0.00365673515537416,0.0077355794539462,0.0134142215110574,0.0218989956952933,0.0353210388136539,0.0577370391077532,0.0948485010980483,0.154097557833311,0.242091615802863,0.361838890617718,0.506737870542589,0.658843050093398,0.796168422578042,0.899448987545791,0.962088182932287,0.991298716463027,1,0.994441893029518,0.970747904976617,0.918299571636145,0.829689344593038,0.709655294692613,0.573415316160954,0.441684964016582,0.331264498470042,0.249412796392716,0.195269818083883,0.162734673556518,0.143926528935606,0.132741274078114,0.125370539408132,0.119964599865353,0.116247488410442,0.114297840395406,0.113633280750334,0.11450403144497,0.116282455296108,1
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A05,0,0.247245788134217,0.247245788134217,4,1,0.0353696231867374,0.039545763885721,0.0437482519772242,0.0503789903203398,0.0605501139030983,0.0746639024034205,0.0914970387913856,0.107621813306637,0.120455295894274,0.131740065674412,0.146064965951782,0.1689510455367,0.205359073824262,0.26136507208464,0.340098497969559,0.441366486776403,0.566280602885747,0.708527614305687,0.847956228608474,0.954547853705508,1,0.966677208696931,0.858058431120106,0.701174098234251,0.535686938588325,0.393328752776065,0.287184764405392,0.21515160019754,0.168286159207088,0.137004050754015,0.114160591660429,0.0962183406187913,0.0819260028536408,0.0709735728736177,0.063343761929884,0.0587516977481458,0.0560646806751245,0.0541201883094009,0.0522662230639351,0.0501505553362171,0.0480702031235515,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A05,317,1,1,4,2,0.0136188223789426,0.013517012569204,0.0131559948326748,0.0126714337533034,0.0121926327016144,0.0119946983223577,0.0123665304063453,0.0140145547783471,0.0173404475326299,0.0235605070963887,0.0351865293514217,0.0557579755874954,0.0903301956624777,0.146843381537861,0.235026513889269,0.361176133901284,0.524916857388744,0.707421971595514,0.873459332850882,0.981482521686405,1,0.925223757934746,0.783350760323809,0.616171315057066,0.460790812864123,0.337286689887593,0.24851393926405,0.188879108348038,0.149886773253579,0.124537036124251,0.108201543094607,0.0978794282988989,0.0913360366703143,0.0867498650628497,0.0827502719368078,0.0784941270049159,0.0738352228022248,0.0693040805569141,0.0657363584657905,0.0632037377785589,0.0623220425142604,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A05,474,0.141099326380781,0.141099326380781,4,3,0.151049590289074,0.180925656656425,0.214807015113991,0.253734863260557,0.299483321715181,0.352221586503951,0.410084896299025,0.467389593829532,0.520431038809696,0.566902684931984,0.607491642076799,0.642555357523832,0.673062942918193,0.701443059131699,0.732664849540315,0.771293940344753,0.821577995601377,0.880313597351678,0.937944728683709,0.981331015298762,1,0.990910924199595,0.958587935774551,0.914681807138755,0.86906162985183,0.823302070991477,0.772386793475035,0.708817664423672,0.629187581454805,0.53799839572701,0.445995516124966,0.364054250598343,0.298829715669218,0.252377360525021,0.224093821890654,0.21251385233032,0.215024721814603,0.227051067762396,0.24147438622752,0.250451485590696,0.247819504571841,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A05,530,0.126359781053546,0.126359781053546,4,4,0.0153500890711231,0.0116639112020059,0.00778576040447576,0.00373780136461934,0.000763926615689078,0,0.00166249886699652,0.00675296882407749,0.0148774442989707,0.0272497075602306,0.0468233819960122,0.0780452445914698,0.126716124674075,0.200808212798203,0.305991886559909,0.443416766179257,0.602054731500348,0.759926365455091,0.889710108303845,0.970644483992832,1,0.993781005419472,0.978999690661636,0.972612784139286,0.974135794589339,0.968142517827702,0.934343460491447,0.861278939830775,0.751725250748234,0.622773896944768,0.495589066247394,0.387719014706474,0.307294709945031,0.253842871032712,0.220383037468218,0.199284613248274,0.185545715009283,0.176189011691765,0.170640556525632,0.167944957506338,0.168054688851256,1
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A06,0,0.33966480397433,0.341400054568784,4,1,0.0388513099486999,0.0449517397899579,0.0489594682049637,0.0529331650711639,0.059078786564612,0.0687029977532429,0.0816068116342207,0.0955898337831706,0.10747170419536,0.11679357790606,0.126183449474802,0.139766871965232,0.163140017475982,0.202589639919554,0.26341664017021,0.350799261646981,0.468486576635667,0.61514930108769,0.775311572753299,0.917740714655458,1,0.98765954917755,0.878489246886319,0.707439004998912,0.526464714414836,0.375295234443183,0.268753188054901,0.201442365491465,0.160981527294225,0.135022311320473,0.116153257269854,0.101659770123053,0.090900977725689,0.0834623844402551,0.0783490653612689,0.0745353099948352,0.0713172953409846,0.0682956490260264,0.0652558480946547,0.0622561166703568,0.0593243376855075,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A06,129,1,1,4,2,0.108377044833561,0.113280032064394,0.119248193889899,0.125308096144673,0.131890274400788,0.138479170019885,0.144036923520762,0.147022561954573,0.146404357829493,0.142970851916227,0.142149589245089,0.141555551233102,0.142210015097269,0.147522217937061,0.166238734516829,0.215083427693382,0.33182955851189,0.509073694278095,0.724039496952377,0.914778953827914,1,0.9436476243392,0.789174085474715,0.623267304075429,0.512115184941353,0.472122852563875,0.482019520594214,0.51807887069308,0.554861567741126,0.578006525406794,0.578272234901516,0.552219502507624,0.506961926448272,0.457997301073864,0.418314675698469,0.391607381582118,0.376448500115731,0.372710433820641,0.381400636426907,0.398921245561942,0.414588355952571,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A06,139,0.106149382337642,0.578272234901516,4,3,0.142149589245089,0.141555551233102,0.142210015097269,0.147522217937061,0.166238734516829,0.215083427693382,0.33182955851189,0.509073694278095,0.724039496952377,0.914778953827914,1,0.9436476243392,0.789174085474715,0.623267304075429,0.512115184941353,0.472122852563875,0.482019520594214,0.51807887069308,0.554861567741126,0.578006525406794,0.578272234901516,0.552219502507624,0.506961926448272,0.457997301073864,0.418314675698469,0.391607381582118,0.376448500115731,0.372710433820641,0.381400636426907,0.398921245561942,0.414588355952571,0.413638587771529,0.386990236383066,0.337741324273475,0.278296038972909,0.221469127757858,0.174444866619169,0.138667498791819,0.112711901975049,0.0946678204061299,0.0825365298337451,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A06,354,0.340825151338002,0.340825151338002,4,4,0.00535382776407231,0.00483307936529689,0.00541514886960658,0.00704796942912344,0.00946822791130758,0.0120788978108269,0.0147200822484487,0.0177230847712088,0.0219944135045315,0.0287380260997552,0.0399690210988649,0.0581725400392617,0.0874554634446077,0.133374135675043,0.204225389009816,0.307592346756141,0.446521955720812,0.612215507047336,0.782069383652154,0.922733616578716,1,0.994378053139078,0.909694060240129,0.770096753142728,0.608650061907729,0.45538752182058,0.328843598441701,0.235047554714253,0.17035391040429,0.1266014115791,0.097291106521534,0.0773697100305942,0.0648059661433129,0.0563575355913373,0.0509795013802527,0.0478206551203354,0.0466742810099243,0.0470563427227934,0.0483701237761324,0.0499012510217923,0.0518678485816688,1
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A07,0,0.177678412033385,0.177678412033385,2,1,0.0364765299628052,0.0386224710142034,0.0432218667947495,0.0520337053995859,0.0654852578332441,0.0826110039597313,0.100534270431632,0.115483649398732,0.126784129256358,0.138841219322079,0.157194559343249,0.186574885257737,0.231101018176597,0.294429013962358,0.37737427176545,0.480098264574836,0.601832316282924,0.736317661154572,0.864824602442807,0.96073931068328,1,0.969235736986345,0.87090702413257,0.726163908189534,0.56702160567446,0.422635916045185,0.309144061538318,0.228673856442158,0.175460470629337,0.140953941331631,0.117791101121585,0.101070659923609,0.0883753874371705,0.078199476594775,0.0696406096128353,0.0622790190030351,0.0559162013232284,0.050770550879328,0.0466449039874356,0.0434160724888229,0.0411976520779797,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A07,358,1,1,2,2,0.0104757429074412,0.0114419393995021,0.0125350477990344,0.0136270928149051,0.0145163630372818,0.0150901526415594,0.0155595921098311,0.0163673483030995,0.018391204444115,0.0230878115033168,0.0326103540363874,0.0502630861704574,0.0804780402776382,0.129450769071063,0.205106434776802,0.314835273608549,0.460842344387775,0.633167335100207,0.805880501233282,0.940353388579453,1,0.966291476431576,0.850633571367598,0.689141577213724,0.524059333125159,0.385485127556618,0.284692710884611,0.218306930087316,0.175991203376967,0.148579469684936,0.129689301153146,0.11642774747532,0.107284156352005,0.10125993375182,0.097339430154039,0.0943409371111179,0.0914837001018634,0.0889923894496667,0.0873089340487003,0.0869519561242326,0.0882787079003888,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A11,0,0.253186591190257,0.253186591190257,13,1,0.0625833444714506,0.0153930594384358,0,0.0199441405730363,0.060341284868012,0.106163253365408,0.147892831281968,0.176695224099307,0.186657732819761,0.208786162853898,0.238305853471748,0.265996702508912,0.289070162194709,0.300521508278662,0.299562350119344,0.277208437198907,0.368571501583879,0.509968755043601,0.727016781217464,0.93301346944659,1,0.88025571873348,0.638065626868062,0.39442680189285,0.24522326597055,0.182430785662224,0.165513638662627,0.196201957000554,0.2218069653895,0.220943618311435,0.178287523271141,0.116994445527519,0.0785420031810855,0.0900510395953604,0.144178434861298,0.222414196093822,0.279538728123293,0.298759241417654,0.279273667469383,0.25016411333559,0.228783683610795,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A11,62,0.168121432927409,0.188007214978083,13,2,0.294414165630429,0.317980937537066,0.315715379790316,0.320686581469089,0.331993786969278,0.338782946244247,0.328672958966412,0.312046382867455,0.281712037495203,0.288884399309842,0.332377692868276,0.419232862287543,0.520493530819432,0.613566292213023,0.692677623027833,0.746120807013869,0.781847095676017,0.819430999033844,0.890140157723712,0.962854319713931,1,0.930282619314198,0.792408989782987,0.644812127289188,0.544227013610992,0.508101844563126,0.531602432766005,0.555758707948717,0.562970479781948,0.56028369332785,0.553213470020174,0.546186934194661,0.526975148893433,0.519873693311045,0.520759667933415,0.511795535094333,0.503116443966767,0.479679217159214,0.433086541417692,0.379176060877194,0.317408321146393,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A11,108,0.140803934561349,0.176274781915468,13,3,0.218565857711604,0.201224741104086,0.218747506172675,0.242421119320503,0.259564948299273,0.269112043589783,0.266268832876573,0.253808325876676,0.246714445307804,0.244678719955699,0.245201675053242,0.2647063430479,0.301598733859581,0.340909516173841,0.374720140166641,0.385152145293869,0.473226191421776,0.654384977607429,0.829416962635732,0.952206900373184,1,0.929467331840993,0.773936390761488,0.600895630781021,0.463128316939536,0.388860800390695,0.352567746975551,0.337605268295426,0.316125921507895,0.298016529249932,0.301406689586072,0.335032697634692,0.375761544868215,0.420641354329136,0.462364468380562,0.482271259454739,0.462640090658175,0.377517243730517,0.288300112194759,0.205480062437092,0.158730040659631,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A11,153,0.127900698672413,0.157511359918207,13,4,0.102269366577053,0.121566791662541,0.142690997202473,0.160945588637538,0.166273452479332,0.164874780046803,0.164018844215774,0.173383553656573,0.228171446374556,0.327803538450073,0.43121484582099,0.477847507051852,0.459083142276755,0.391595579457389,0.343106403193285,0.33988964554363,0.401756116802268,0.539613265022058,0.724243105530896,0.897035472080741,1,0.996277909554716,0.885820676341169,0.712056832813802,0.52084599415482,0.358380661009146,0.235364811365719,0.187990639285767,0.210031485208352,0.276901636604897,0.339429992585474,0.396512738674681,0.462247567108424,0.542860796881942,0.63498083278985,0.724004314137089,0.797784857238526,0.839199587840531,0.83404406079942,0.817049527700695,0.814258596027386,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A11,212,0.133199182821423,0.174645501532742,13,5,0.478665504600273,0.565192829594676,0.676167996075322,0.798617948585181,0.889484945318683,0.930292594259797,0.929756175474242,0.905454991161742,0.868256104645699,0.814419068120051,0.763804409906883,0.727694701200298,0.723988601606792,0.756084985347459,0.79114735075457,0.823167631876312,0.835528914768473,0.858666968209068,0.910073065636024,0.980423030509265,1,0.975722841390873,0.89868236022781,0.751875284364786,0.589076394427797,0.425320769168742,0.372976561552373,0.35650053974696,0.355531556222368,0.377763595260551,0.401275147415132,0.422784341724666,0.426027243755956,0.392154421543553,0.324987567556578,0.267444541089948,0.237316840958246,0.255350960145019,0.279495364160967,0.304585781656074,0.323638291780186,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A11,273,0.225384154477822,0.240552439058141,13,6,0.677035450354447,0.743896555871915,0.838926913836188,0.936878172259853,0.981632066709257,0.940876567475351,0.849355008159796,0.755626098385461,0.704302826523161,0.719901762636434,0.787241354219362,0.855431728001093,0.889949895699035,0.881555880799183,0.858163774743425,0.837651108633834,0.833868800085546,0.867223904381159,0.925242089671927,0.982821666118357,1,0.963173489602269,0.88102880452318,0.801600342033262,0.741621513430632,0.73563329348141,0.741227300812661,0.734380670780402,0.703231839178772,0.669017080367361,0.634403847107599,0.597719365958127,0.544446016243561,0.477364574206813,0.425178975518863,0.418629704927744,0.44685582377759,0.476309118265108,0.472183328121497,0.418794766843901,0.386119828837842,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A11,352,0.663188111529971,0.663188111529971,13,7,0.0880282688202885,0.0733489080070131,0.0668050557456431,0.0694745994494075,0.0786249791318958,0.0829298264652948,0.0746154610384706,0.0608877160968388,0.0518376152914884,0.0549335038497418,0.0697943362825748,0.079629310399731,0.0846680547712356,0.0841792387752283,0.0848091661529193,0.084824967752568,0.216258533196844,0.393083006828437,0.653413232869245,0.902809639663346,1,0.875388372179072,0.604163580048989,0.332188006695045,0.15603187377137,0.0747336071374875,0.036253838406435,0.0350858299166106,0.0277560377936511,0.0155708181006972,0.0101634844521673,0.0172718507471129,0.0348209318993363,0.0552551267745869,0.0677674757685118,0.0710368348407372,0.064084511258444,0.0538703513065741,0.0458819316626953,0.0375784173401669,0.0276668244809349,0
pfux7,20190809_EFSYMB_15_plate29_53_50_Run01_A11,487,0.183196317714289,0.186839304419852,13,8,0.360065006252606,0.47022807124923,0.545965823658123,0.628529232052446,0.719925106475928,0.789881850302574,0.805306896316657,0.743351029390449,0.650258142806127,0.547150893269584,0.479491880270745,0.47698734975796,0.545133481387436,0.600431903180757,0.612858446373871,0.59130581405954,0.614783426620753,0.711425784270278,0.838092959620744,0.954792199283137,1,0.980582633509892,0.911385362741732,0.822887863862819,0.760819706663833,0.730838387056052,0.741422542051698,0.754616253861002,0.750597694361495,0.721035270267334,0.692070761384503,0.646348507118999,0.613754262736296,0.596019316563801,0.586113059846129,0.585735459545473,0.583765378047523,0.577296924434482,0.571517348558326,0.579755675647647,0.621393963547474,0
