Row,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20191112_Assay_1_Plate_1_59-56Run01_D04,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_D05,1945,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_D06,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_D07,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_D08,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_D09,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_D10,1777,1830,1900,1979,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_D11,1710,1760,1827,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_D12,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_E01,1900,1938,1965,2008,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_E02,1889,1955,1993,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_E03,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_E04,1568,1889,1977,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_E05,1975,1993,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_E06,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_E07,1779,1843,1909,1961,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_E08,1829,1890,1953,2000,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_E09,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_E10,1771,1827,1899,1970,1983,2165,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_E11,2008,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_E12,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_F01,1876,1955,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_F02,1589,1868,1951,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_F03,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_F04,1894,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_F05,1980,2051,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_F06,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_F07,1385,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_F08,1790,1852,1909,1955,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_F09,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_F10,1771,1829,1900,1968,1981,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_F11,1854,1924,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_F12,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_G01,1929,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_G02,1880,1966,2010,2026,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_G03,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_G04,1895,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_G05,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_G06,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_G07,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_G08,1850,1894,1925,1968,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_G09,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_G10,1741,1799,1869,1945,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_G11,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_G12,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_H01,1877,1954,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_H02,1878,1959,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_H03,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_H04,1908,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_H05,1968,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_H06,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_H07,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_H08,1794,1855,1921,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_H09,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_H10,0,0,0,0,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_H11,1729,1735,1789,1850,0,0,0,0,0
20191112_Assay_1_Plate_1_59-56Run01_H12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_A01,1796,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_A02,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_A03,1730,1816,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_A04,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_A05,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_A06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_A07,1728,1734,1844,1879,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_A08,1721,1827,1861,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_A09,1727,1819,1853,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_A10,1650,1743,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_A11,1660,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_A12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_B01,1759,1865,2148,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_B02,1985,2022,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_B03,1731,1812,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_B04,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_B05,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_B06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_B07,1744,1865,1902,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_B08,1722,1840,1875,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_B09,1735,1836,1870,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_B10,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_B11,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_B12,1871,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_C01,1909,2012,2042,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_C02,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_C03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_C04,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_C05,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_C06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_C07,1730,1843,1876,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_C08,1735,1740,1854,1891,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_C09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_C10,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_C11,1855,1955,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_C12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_D01,1713,1737,1825,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_D02,1697,1823,1873,1932,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_D03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_D04,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_D05,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_D06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_D07,1733,1739,1831,1841,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_D08,1745,1751,1869,1904,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_D09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_D10,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_D11,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_D12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_E01,1704,1727,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_E02,1697,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_E03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_E04,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_E05,1653,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_E06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_E07,1732,1740,1868,1905,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_E08,1763,1770,1891,1926,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_E09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_E10,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_E11,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_E12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_F01,1693,1964,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_F02,1691,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_F03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_F04,1627,1648,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_F05,1653,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_F06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_F07,1849,1865,1903,1942,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_F08,1719,1725,1837,1871,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_F09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_F10,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_F11,1836,1942,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_F12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_G01,1751,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_G02,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_G03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_G04,1627,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_G05,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_G06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_G07,1738,1746,1870,1906,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_G08,1744,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_G09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_G10,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_G11,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_G12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_H01,1699,1768,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_H02,1696,1767,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_H03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_H04,1641,1663,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_H05,1656,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_H06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_H07,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_H08,1735,1848,1886,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_H09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_H10,1743,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_H11,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_2_59-56Run01_H12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_A01,1912,1921,2108,2244,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_A02,1914,1924,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_A03,1895,1905,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_A04,1820,1823,1856,1894,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_A05,1840,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_A06,1737,1814,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_A07,1795,1817,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_A08,1783,1804,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_A09,1799,1821,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_A10,1737,1752,1762,1933,1967,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_A11,1747,1764,1776,1949,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_A12,1744,1762,1775,1941,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_B01,1908,1917,2107,2239,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_B02,1922,1942,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_B03,1899,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_B04,1813,1817,1852,1888,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_B05,1757,1834,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_B06,1721,1764,1782,1794,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_B07,1807,1829,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_B08,1782,1804,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_B09,1803,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_B10,1742,1757,1768,1941,1974,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_B11,1739,1754,1765,1936,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_B12,1740,1756,1769,1935,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_C01,1855,1864,2041,2160,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_C02,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_C03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_C04,1824,1828,1865,1903,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_C05,1844,1868,1906,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_C06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_C07,1794,1816,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_C08,1802,1824,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_C09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_C10,1794,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_C11,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_C12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_D01,1952,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_D02,1943,1955,2122,2222,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_D03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_D04,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_D05,1756,1787,1803,1829,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_D06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_D07,1796,1817,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_D08,1825,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_D09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_D10,1776,1791,1801,1974,2008,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_D11,1738,1756,1769,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_D12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_E01,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_E02,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_E03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_E04,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_E05,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_E06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_E07,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_E08,1838,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_E09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_E10,1773,1789,1800,1974,2007,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_E11,1753,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_E12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F01,1961,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F02,1948,1960,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F04,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F05,1825,1861,1912,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F07,1798,1798,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F08,1787,1808,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F10,1776,1794,1806,1986,2016,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F11,1751,1771,1783,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G01,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G02,1976,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G04,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G05,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G07,1763,1813,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G08,1787,1846,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G10,1741,1759,1771,1943,1973,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G11,1761,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H01,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H02,1951,1963,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H04,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H05,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H07,1808,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H08,1814,1836,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H10,1752,1769,1781,1949,1980,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H11,1762,1781,1794,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H12,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_A01,1942,1947,2018,2094,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_A02,1925,2012,2090,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_A03,1919,1925,1998,2078,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_A04,1927,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_A05,1956,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_A06,1936,1940,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_A07,1993,2002,2122,2214,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_A08,1922,1934,2051,2145,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_A09,1937,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_A10,1937,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_A11,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_A12,1942,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_B01,1939,1944,2020,2099,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_B02,1943,2038,2115,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_B03,1872,1917,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_B04,1920,1926,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_B05,1963,0,0,0,0,0,0,0,0
