Row,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20191113_Assay_1_Plate_3_52-49Run01_F08,1787,1808,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F10,1776,1794,1806,1986,2016,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F11,1751,1771,1783,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_F12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G01,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G02,1976,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G04,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G05,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G07,1763,1813,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G08,1787,1846,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G10,1741,1759,1771,1943,1973,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G11,1761,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_G12,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H01,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H02,1951,1963,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H03,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H04,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H05,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H06,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H07,1808,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H08,1814,1836,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H09,0,0,0,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H10,1752,1769,1781,1949,1980,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H11,1762,1781,1794,0,0,0,0,0,0
20191113_Assay_1_Plate_3_52-49Run01_H12,0,0,0,0,0,0,0,0,0
