Row,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20191114_Assay_1_Plate_4_50-47Run01_C08,1939,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_C09,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_C10,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_C11,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_C12,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_D01,1913,1959,1969,2049,2124,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_D02,1890,1931,1943,2035,2107,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_D03,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_D04,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_D05,1956,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_D06,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_D07,1941,1953,2060,2150,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_D08,1957,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_D09,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_D10,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_D11,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_D12,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_E01,1951,1961,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_E02,1955,1970,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_E03,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_E04,1911,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_E05,1980,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_E06,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_E07,1939,1950,2079,2176,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_E08,1965,2102,2193,2208,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_E09,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_E10,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_E11,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_E12,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_F01,1892,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_F02,1942,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_F03,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_F04,1908,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_F05,1955,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_F06,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_F07,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_F08,1933,1946,2065,2155,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_F09,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_F10,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_F11,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_F12,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_G01,1952,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_G02,1944,1960,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_G03,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_G04,1907,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_G05,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_G06,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_G07,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_G08,1962,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_G09,3093,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_G10,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_G11,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_G12,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_H01,1955,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_H02,1896,1937,1952,2040,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_H03,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_H04,1920,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_H05,1942,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_H06,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_H07,1941,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_H08,1949,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_H09,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_H10,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_H11,0,0,0,0,0,0,0,0,0
20191114_Assay_1_Plate_4_50-47Run01_H12,0,0,0,0,0,0,0,0,0
