Row,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
190423_LHR52_34_Plate1_54_52_55Run01_G01,0,0,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_G02,0,0,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_G03,0,0,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_G04,1928,1975,2074,2144,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_G05,0,0,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_G06,0,0,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_G07,2003,0,2067,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_G08,1994,0,2033,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_G09,2003,2046,2146,2146,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_G10,2082,2122,2228,2314,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_G11,2194,2242,2334,2368,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_G12,2084,2129,2165,2282,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_H01,0,0,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_H02,0,0,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_H03,0,0,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_H04,1925,1969,2069,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_H05,0,0,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_H06,0,0,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_H07,0,0,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_H08,0,0,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_H09,2020,2067,0,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_H10,0,1981,2022,0,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_H11,2180,2224,2320,2346,0,0,0,0,0
190423_LHR52_34_Plate1_54_52_55Run01_H12,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_A01,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_A02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_A03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_A04,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_A05,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_A06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_A07,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_A08,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_A09,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_A10,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_A11,2066,2071,2132,2137,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_A12,2079,2085,2147,2153,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_B01,2138,2143,2210,2215,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_B02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_B03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_B04,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_B05,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_B06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_B07,2121,2128,2191,2199,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_B08,2120,2128,0,2192,2201,2210,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_B09,2232,2237,2314,2321,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_B10,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_B11,2073,2078,2140,2146,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_B12,2061,2067,2129,2135,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_C01,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_C02,0,2152,2220,2227,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_C03,2065,2071,2137,2143,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_C04,2074,2081,2143,2148,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_C05,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_C06,2221,2228,2306,2312,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_C07,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_C08,2137,2143,0,2208,2214,2219,2426,2434,2467
190424_EFSYMB_1_Plate2_54_52_49Run01_C09,2215,2221,2297,2303,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_C10,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_C11,2070,2075,2136,2142,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_C12,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_D01,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_D02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_D03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_D04,2054,2062,2126,2132,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_D05,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_D06,2263,2272,2352,2358,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_D07,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_D08,2121,2128,0,2194,2205,2211,2411,2418,2452
190424_EFSYMB_1_Plate2_54_52_49Run01_D09,2189,2196,2267,2274,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_D10,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_D11,2053,2059,2120,2126,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_D12,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_E01,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_E02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_E03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_E04,0,2072,2132,2140,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_E05,0,2263,2271,2346,2354,2360,2579,2587,2606
190424_EFSYMB_1_Plate2_54_52_49Run01_E06,2216,2223,2302,2309,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_E07,0,2122,2129,2195,2203,2213,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_E08,0,2128,2135,2200,2207,2217,2417,2425,2453
190424_EFSYMB_1_Plate2_54_52_49Run01_E09,2183,2190,2262,2268,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_E10,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_E11,2097,0,2161,2167,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_E12,2069,2075,0,2137,2143,0,2353,2360,2394
190424_EFSYMB_1_Plate2_54_52_49Run01_F01,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_F02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_F03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_F04,2058,2066,2127,2134,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_F05,2283,2294,2369,2375,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_F06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_F07,0,2121,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_F08,2144,2151,2215,2222,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_F09,0,2205,2212,2286,2295,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_F10,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_F11,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_F12,2081,2086,2149,2154,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_G01,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_G02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_G03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_G04,2068,2076,2138,2145,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_G05,0,2221,2229,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_G06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_G07,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_G08,2147,2154,2218,2224,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_G09,2205,2212,2284,2292,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_G10,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_G11,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_G12,2059,2064,2126,2130,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_H01,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_H02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_H03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_H04,2062,2070,2133,2140,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_H05,2292,2304,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_H06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_H07,0,2103,2110,2174,2184,2191,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_H08,0,2147,2207,2213,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_H09,2195,2202,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_H10,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_H11,0,0,0,0,0,0,0,0,0
190424_EFSYMB_1_Plate2_54_52_49Run01_H12,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_A01,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_A02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_A03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_A04,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_A05,0,2353,2410,2510,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_A06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_A07,2132,2154,2227,2386,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_A08,2113,2140,2224,2363,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_A09,2250,2315,2410,2466,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_A10,2224,2295,2381,2442,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_A11,2193,2238,2322,2417,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_A12,2209,2248,2326,2444,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_B01,2195,0,2268,2411,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_B02,2148,2171,2242,2384,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_B03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_B04,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_B05,2425,2487,2585,2682,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_B06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_B07,2149,2173,2244,2397,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_B08,2113,2142,2225,2360,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_B09,2259,2271,2321,2396,2408,2489,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_B10,2242,2304,2388,2466,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_B11,2183,2220,2296,2414,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_B12,2152,2177,2247,2410,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_C01,2152,2175,2248,2388,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_C02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_C03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_C04,2153,2177,2247,2403,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_C05,2432,0,2516,2528,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_C06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_C07,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_C08,2142,2158,2239,2387,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_C09,2245,2257,2303,2382,2393,2469,2502,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_C10,2263,2323,2410,2504,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_C11,2192,2240,2321,2416,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_C12,2192,2228,2303,2425,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_D01,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_D02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_D03,2151,2173,2247,2403,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_D04,2148,2176,2246,2395,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_D05,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_D06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_D07,2141,2168,2239,2252,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_D08,2134,2150,2233,2369,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_D09,2215,2273,2353,2365,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_D10,2249,2311,2397,2481,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_D11,2146,2171,2244,2387,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_D12,2158,2182,2253,2418,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_E01,2161,2184,2257,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_E02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_E03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_E04,2154,2187,2258,2403,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_E05,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_E06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_E07,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_E08,2132,2143,2161,2231,2242,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_E09,2248,2321,2408,2455,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_E10,2250,2323,2409,2471,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_E11,2194,2233,2308,2425,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_E12,2176,2205,2278,2431,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_F01,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_F02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_F03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_F04,2145,2172,2243,2396,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_F05,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_F06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_F07,2121,2149,2231,2370,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_F08,2147,2171,2236,2384,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_F09,2252,2322,2411,2461,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_F10,2244,2306,2393,2468,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_F11,2192,2216,2290,2449,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_F12,2187,2228,2306,2428,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_G01,2221,2245,2320,2463,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_G02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_G03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_G04,2155,2182,2252,2407,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_G05,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_G06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_G07,2134,2164,2235,2247,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_G08,2162,2179,2247,2405,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_G09,2254,2313,2401,2486,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_G10,2245,2315,2407,2455,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_G11,2189,2223,2298,2428,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_G12,2200,2250,2331,2422,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_H01,0,2199,2272,2415,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_H02,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_H03,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_H04,2152,2182,2253,2403,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_H05,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_H06,0,0,0,0,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_H07,2106,2127,2209,2347,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_H08,2123,2147,2218,2367,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_H09,2213,2272,2366,2424,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_H10,2234,2286,2370,2382,0,0,0,0,0
