Row,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20190809_EFSYMB_15_plate29_55_52Run01_C03,1954,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_C04,1978,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_C05,1962,2123,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_C06,1987,2120,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_C07,1866,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_C08,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_C09,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_C10,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_C11,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_C12,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_D01,1977,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_D02,2016,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_D03,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_D04,1938,2088,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_D05,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_D06,1968,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_D07,1955,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_D08,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_D09,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_D10,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_D11,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_D12,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_E01,1903,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_E02,1998,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_E03,1956,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_E04,1983,2129,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_E05,1965,2140,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_E06,2000,2141,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_E07,1995,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_E08,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_E09,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_E10,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_E11,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_E12,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_F01,2006,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_F02,1929,2027,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_F03,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_F04,1965,2112,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_F05,1962,2128,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_F06,1988,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_F07,1978,2099,2126,2256,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_F08,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_F09,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_F10,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_F11,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_F12,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_G01,1916,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_G02,1918,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_G03,1953,2126,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_G04,1950,2098,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_G05,1969,2121,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_G06,1998,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_G07,1971,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_G08,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_G09,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_G10,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_G11,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_G12,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_H01,2055,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_H02,1927,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_H03,1935,2092,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_H04,1942,2086,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_H05,1951,2102,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_H06,1983,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_H07,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_H08,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_H09,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_H10,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_H11,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_55_52Run01_H12,0,0,0,0,0,0,0,0,0
