Row,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20190816_prob1_8_Gradient_annealtemp_52_49Run01_D11,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_D12,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_E01,1827,2031,2116,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_E02,1835,2030,2102,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_E03,1804,2003,2088,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_E04,1833,2007,2089,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_E05,1845,2055,2144,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_E06,1869,2067,2144,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_E07,1820,1989,2082,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_E08,1812,1993,2079,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_E09,1785,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_E10,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_E11,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_E12,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_F01,1944,1969,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_F02,1941,1964,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_F03,1891,1914,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_F04,1912,1933,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_F05,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_F06,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_F07,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_F08,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_F09,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_F10,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_F11,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_F12,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_G01,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_G02,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_G03,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_G04,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_G05,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_G06,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_G07,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_G08,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_G09,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_G10,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_G11,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_G12,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_H01,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_H02,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_H03,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_H04,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_H05,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_H06,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_H07,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_H08,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_H09,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_H10,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_H11,0,0,0,0,0,0,0,0,0
20190816_prob1_8_Gradient_annealtemp_52_49Run01_H12,0,0,0,0,0,0,0,0,0
