Row,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20190814_SEH1581_1_plate22_54_51Run01_C06,2009,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C07,1943,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D01,1783,1927,1948,1966,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D02,1801,1819,1951,1989,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D03,1771,1915,1956,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D04,1939,1986,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D05,1808,1816,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D06,2013,2036,2060,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D07,1805,1960,2000,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E01,1787,1934,1973,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E02,1775,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E03,1761,1903,1943,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E04,1795,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E05,2011,2033,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E06,2037,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E07,1814,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F01,1797,1817,1946,1985,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F02,1792,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F03,1756,1941,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F04,1949,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F05,2005,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F06,1816,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F07,1804,1823,1965,2004,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G01,1815,1962,2001,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G02,1817,1835,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G03,1951,1973,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G04,1944,1965,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G05,1997,2020,2049,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G06,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G07,1794,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H01,1768,1785,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H02,1828,1977,2015,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H03,1753,1893,1931,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H04,1929,1949,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H05,1992,2014,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H06,1814,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H07,1954,2182,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H12,0,0,0,0,0,0,0,0,0
