Row,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20190814_LHR52_3_plate32_54_51Run01_C09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C12,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D01,1831,1856,2053,2075,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D02,1805,1886,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D03,1810,1886,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D04,1776,1801,1855,1876,2055,2066,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D05,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D06,1804,1837,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D07,1875,1926,2099,2120,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D08,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D12,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E01,1764,1795,1882,2024,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E02,1800,1866,2084,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E03,1758,1872,2018,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E04,1840,2117,2130,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E05,1797,1804,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E06,1831,1863,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E07,1797,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E08,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E12,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F01,1791,1886,1908,2042,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F02,1803,1911,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F03,1736,1757,2106,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F04,1800,2082,2093,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F05,1790,1814,1853,0,2044,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F06,1839,1852,1994,2011,2099,2104,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F07,1877,1944,2100,2119,2133,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F08,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F12,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G01,1801,1816,1825,1894,1918,2049,2112,0,0
20190814_LHR52_3_plate32_54_51Run01_G02,1801,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G03,1764,1790,1858,1979,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G04,1783,1809,1883,2064,2075,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G05,1785,1814,1857,2000,2018,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G06,1866,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G07,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G08,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G12,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H01,1734,1752,1759,1857,1975,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H02,1813,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H03,1806,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H04,1758,1770,1785,2036,2048,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H05,1778,1805,1989,2008,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H06,1829,1842,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H07,1818,1890,1987,2085,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H08,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H12,0,0,0,0,0,0,0,0,0
