Row,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20190809_EFSYMB_15_plate29_53_50_Run01_G08,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_G09,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_G10,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_G11,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_G12,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_H01,2252,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_H02,1899,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_H03,0,0,2100,2106,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_H04,2033,2037,2097,2102,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_H05,2037,2042,2105,2109,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_H06,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_H07,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_H08,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_H09,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_H10,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_H11,0,0,0,0,0,0,0,0,0
20190809_EFSYMB_15_plate29_53_50_Run01_H12,0,0,0,0,0,0,0,0,0
